FIPS,State,County,% Limited Access,% Diabetic,% Rural,Household Income,Mentally Unhealthy Days,Food Environment Index,Income Ratio
55021.0,Wisconsin,Columbia,1.7316976788,9.5,60.670737072,57613.0,2.5,8.7,3.4524363561
55023.0,Wisconsin,Crawford,13.22945975,9.1,62.41888969,41598.0,2.6,7.2,4.1762304007
55025.0,Wisconsin,Dane,4.6562169545,5.8,12.329917861,60326.0,3.0,8.2,4.3004664811
55027.0,Wisconsin,Dodge,2.0741436569,9.5,48.641827871,51623.0,3.5,8.6,3.5340810704
55029.0,Wisconsin,Door,4.6550822721,9.0,68.986863416,51761.0,2.6,8.0,3.6605618629
55031.0,Wisconsin,Douglas,6.4270655272,8.5,38.755406599,43417.0,2.9,7.9,4.1484778439
55033.0,Wisconsin,Dunn,5.086357427,7.5,59.313222519,50425.0,1.9,8.0,4.1771493427
55035.0,Wisconsin,Eau Claire,7.8113946061,7.2,23.000729217,49345.0,2.0,7.6,4.6385176185
55037.0,Wisconsin,Florence,22.267418618,10.0,100.0,44139.0,2.4,6.5,3.7055794397
55039.0,Wisconsin,Fond du Lac,3.061371174,8.3,35.129337912,54649.0,2.8,8.5,3.7266195861
55041.0,Wisconsin,Forest,17.342515096,11.9,100.0,40153.0,2.4,6.5,4.1338352624
55043.0,Wisconsin,Grant,4.1111647652,9.0,64.48797063,45854.0,2.3,8.2,3.9288448655
55045.0,Wisconsin,Green,3.7823589879,8.3,60.216600619,55732.0,2.2,8.6,3.9000319514
55047.0,Wisconsin,Green Lake,2.1346903846,9.0,74.326806992,44184.0,3.8,8.6,3.6887661942
55049.0,Wisconsin,Iowa,3.0037743882,9.0,79.921475915,53186.0,2.9,8.7,3.8601154254
55051.0,Wisconsin,Iron,7.0985539005,12.7,67.799188641,37412.0,2.4,7.3,4.4257099237
55053.0,Wisconsin,Jackson,14.1713077,9.0,72.238251259,46442.0,6.3,6.9,3.9263473054
55055.0,Wisconsin,Jefferson,1.9464665466,7.8,34.051095763,52399.0,3.2,8.6,3.8654778601
55057.0,Wisconsin,Juneau,5.4260746176,10.6,83.49459946,45167.0,,7.9,3.8813281212
55059.0,Wisconsin,Kenosha,6.6046903613,7.6,10.723084133,51929.0,3.8,7.8,4.5009920198
55061.0,Wisconsin,Kewaunee,0.0859078624,8.6,72.334013804,52954.0,2.8,9.1,3.9132101184
55063.0,Wisconsin,La Crosse,4.7825677092,7.2,16.82775345,51324.0,2.6,8.1,4.3142830933
55065.0,Wisconsin,Lafayette,4.1737504028,8.6,100.0,46422.0,2.2,8.6,3.8069582767
55067.0,Wisconsin,Langlade,10.369335247,9.2,59.163037493,42025.0,3.0,7.4,4.1381338853
55069.0,Wisconsin,Lincoln,4.3684419922,8.9,54.047942108,47721.0,3.1,8.1,4.060270309
55071.0,Wisconsin,Manitowoc,4.8061238004,9.6,38.86201223,47835.0,2.9,8.3,3.8300039
55073.0,Wisconsin,Marathon,4.943167202,9.1,42.990235934,51830.0,2.3,8.3,3.9234399154
55075.0,Wisconsin,Marinette,8.1053341315,10.8,61.829025845,41446.0,3.5,7.7,4.3121022633
55077.0,Wisconsin,Marquette,0.3668738416,9.5,100.0,47760.0,3.5,8.5,3.8120237087
55078.0,Wisconsin,Menominee,18.40493613,13.2,100.0,32769.0,2.2,5.3,5.2635110226
55079.0,Wisconsin,Milwaukee,3.2338064175,10.1,0.1920368035,42058.0,3.6,6.9,4.9531897972
55081.0,Wisconsin,Monroe,5.3465240925,8.2,57.672419582,51411.0,3.3,8.0,3.7259893048
55083.0,Wisconsin,Oconto,4.1629853356,8.8,81.343600637,52800.0,3.8,8.4,3.9547169811
55085.0,Wisconsin,Oneida,3.7426833424,9.4,74.970831713,46773.0,2.8,8.3,4.1483511201
55087.0,Wisconsin,Outagamie,2.9840211795,8.1,24.738673986,57124.0,2.3,8.6,3.7975361342
55089.0,Wisconsin,Ozaukee,4.0510810484,9.0,24.886856878,74392.0,2.6,9.0,4.0431087536
55091.0,Wisconsin,Pepin,0.0,9.4,100.0,50728.0,,9.0,4.2313384972
55093.0,Wisconsin,Pierce,3.1928847489,7.5,53.64830932,60824.0,2.1,8.6,3.9813495851
55095.0,Wisconsin,Polk,0.7286131568,10.0,85.465445085,49138.0,2.6,8.7,3.7903703077
55097.0,Wisconsin,Portage,6.642337724,7.2,36.031648553,51587.0,2.4,7.9,4.2539180579
55099.0,Wisconsin,Price,3.9659587893,11.4,100.0,43004.0,2.1,8.3,4.283278013
55101.0,Wisconsin,Racine,7.6556018242,9.1,12.277900598,54403.0,3.7,7.6,4.2863003849
55103.0,Wisconsin,Richland,7.6506625567,10.2,72.138061151,43635.0,,8.1,4.0305851064
55105.0,Wisconsin,Rock,9.1513261752,9.0,20.416513338,49157.0,3.5,7.5,3.9700668151
55107.0,Wisconsin,Rusk,8.9706321322,8.6,76.624872924,37350.0,1.7,7.3,4.0487679964
55109.0,Wisconsin,St. Croix,2.0052417358,8.4,53.168533997,69641.0,2.2,9.1,3.5961797066
55111.0,Wisconsin,Sauk,1.594580461,10.2,46.146895572,50923.0,2.7,8.6,3.8320749915
55113.0,Wisconsin,Sawyer,11.15879665,9.6,84.200036238,40608.0,2.8,6.9,4.1005033285
55115.0,Wisconsin,Shawano,5.4699969257,9.9,74.392714963,45953.0,3.1,8.1,3.7303892556
55117.0,Wisconsin,Sheboygan,1.9688601975,9.6,28.284865852,52106.0,3.2,8.7,3.7578452091
55119.0,Wisconsin,Taylor,6.9968426768,7.6,80.443714051,45985.0,2.7,7.9,4.0770940261
55121.0,Wisconsin,Trempealeau,0.6896241526,8.8,89.613409217,50953.0,2.6,8.9,3.7793767067
55123.0,Wisconsin,Vernon,6.087917267,8.7,85.691734122,47063.0,2.8,8.1,4.1004373178
55125.0,Wisconsin,Vilas,4.468666409,10.8,100.0,40454.0,2.6,7.9,4.1149577869
55127.0,Wisconsin,Walworth,8.1309968886,7.2,34.19708886,52610.0,3.1,7.8,4.0475167342
55129.0,Wisconsin,Washburn,6.5577282793,10.4,83.200301678,43588.0,2.8,8.0,4.1831136826
55131.0,Wisconsin,Washington,2.2640694552,9.0,30.784686891,67276.0,2.3,9.0,3.5266909453
55133.0,Wisconsin,Waukesha,5.1777189973,7.0,9.8604481765,75652.0,2.8,8.8,3.8720162814
55135.0,Wisconsin,Waupaca,5.8681257936,9.7,64.939896966,48056.0,2.1,8.2,3.5785995216
55137.0,Wisconsin,Waushara,0.3449127299,9.4,89.496244285,43175.0,2.7,8.7,3.7854942593
55139.0,Wisconsin,Winnebago,8.2128849664,8.3,13.431021474,50469.0,3.4,7.8,4.0402308827
55141.0,Wisconsin,Wood,5.8419068653,9.5,36.682764987,48723.0,3.1,8.2,3.8916253898
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
48000.0,Texas,,9.2622312606,9.4,15.300998852,51714.0,3.3,6.4,4.8974585327
48001.0,Texas,Anderson,10.466346799,11.8,67.063532793,41279.0,3.5,5.7,5.1006381359
48003.0,Texas,Andrews,13.782712783,9.9,16.502096578,62781.0,,7.2,5.4304965848
48005.0,Texas,Angelina,13.230965433,11.5,43.082366228,41804.0,3.9,5.6,4.3923638884
48007.0,Texas,Aransas,16.780293883,12.0,27.260557907,41666.0,,5.9,5.1012210797
48009.0,Texas,Archer,5.6825766578,12.8,88.988292467,56805.0,,7.4,4.0003270111
48011.0,Texas,Armstrong,29.39619392,11.2,100.0,52122.0,,4.8,4.0988692934
48013.0,Texas,Atascosa,5.9155208034,10.2,60.711184342,46631.0,,7.6,4.8522019005
48015.0,Texas,Austin,3.6605988207,10.3,66.344089805,52042.0,3.3,7.5,4.5821178596
48017.0,Texas,Bailey,4.0514524111,9.8,28.750872296,37626.0,,7.7,3.9930653319
48019.0,Texas,Bandera,4.724351295,13.6,100.0,50334.0,6.5,7.2,4.3104232411
48021.0,Texas,Bastrop,18.239961342,10.3,63.85244907,50151.0,4.2,6.0,4.3401429135
48023.0,Texas,Baylor,4.1856729832,11.8,100.0,34563.0,,7.2,4.5071115247
48025.0,Texas,Bee,11.996860412,9.5,42.97730768,41804.0,,6.2,4.4679520888
48027.0,Texas,Bell,13.195825121,8.5,15.186229794,50223.0,3.8,5.4,4.13136872
48029.0,Texas,Bexar,11.602034972,9.5,4.5390847652,49655.0,3.3,6.5,4.6742363058
48031.0,Texas,Blanco,1.9161039718,11.4,100.0,54914.0,,7.9,4.3009101479
48033.0,Texas,Borden,27.836879382,11.9,100.0,60443.0,,4.9,3.710487258
48035.0,Texas,Bosque,7.6482323244,10.9,81.215681968,42864.0,,6.8,4.3703665621
48037.0,Texas,Bowie,9.4599093768,11.5,35.424836601,41657.0,4.6,5.6,5.0139205709
48039.0,Texas,Brazoria,6.6402230031,9.4,22.52862699,66337.0,2.7,7.1,4.318469356
48041.0,Texas,Brazos,18.093402397,7.1,12.063576784,39732.0,2.8,4.4,7.2260904362
48043.0,Texas,Brewster,10.530877623,9.0,34.867850953,39106.0,2.4,6.9,4.7533941451
48045.0,Texas,Briscoe,46.833236541,12.1,100.0,40235.0,,3.0,4.3260788591
48047.0,Texas,Brooks,10.513750686,11.0,31.759656652,27644.0,,6.3,6.9149896927
48049.0,Texas,Brown,15.5898279,10.2,40.40046187,38636.0,3.4,5.8,4.4538248117
48051.0,Texas,Burleson,5.0957816456,11.9,76.65677547,45732.0,,7.1,4.5056686962
48053.0,Texas,Burnet,13.122364943,10.7,55.67251462,49286.0,2.8,6.4,4.1995980634
48055.0,Texas,Caldwell,7.5570941785,9.7,42.292334367,46021.0,,6.7,4.5333509514
48057.0,Texas,Calhoun,10.725356967,11.0,44.731303494,51004.0,,6.7,4.372448738
48059.0,Texas,Callahan,5.6760860277,10.8,72.179562906,42138.0,,7.2,4.7003391599
48061.0,Texas,Cameron,16.355880357,8.9,8.4208064596,33905.0,3.3,5.5,5.4697478992
48063.0,Texas,Camp,5.7700271761,12.3,61.478912991,37941.0,,6.1,4.396000674
48065.0,Texas,Carson,11.19246712,10.9,95.195729537,59252.0,,7.3,3.4482943001
48067.0,Texas,Cass,3.7196388939,12.3,74.011948529,37546.0,2.9,6.0,4.9404785446
48069.0,Texas,Castro,3.2013956595,10.3,45.757876457,40689.0,,7.4,3.770102821
48071.0,Texas,Chambers,3.9351272329,10.0,45.720310007,74915.0,,7.6,4.4779123201
48073.0,Texas,Cherokee,8.3847336901,12.4,63.048480677,37735.0,4.0,5.9,4.8278893705
48075.0,Texas,Childress,18.894106959,10.0,33.148700469,33919.0,,5.7,5.0652332362
48077.0,Texas,Clay,9.4281014506,12.5,74.600074405,50336.0,,7.2,3.9995916034
48079.0,Texas,Cochran,9.9885302161,11.3,100.0,37242.0,,7.0,4.7700282134
48081.0,Texas,Coke,36.628175355,12.8,100.0,38866.0,,3.8,4.237717373
48083.0,Texas,Coleman,8.1300293674,12.1,51.545812254,33014.0,,5.9,5.1847278042
48085.0,Texas,Collin,2.1087664215,8.4,5.2427266371,81315.0,2.4,7.6,4.0369674858
48087.0,Texas,Collingsworth,2.1654098601,11.1,100.0,35389.0,,7.4,4.7903908389
48089.0,Texas,Colorado,6.1546707109,11.7,62.613777906,42438.0,,6.9,4.660841938
48091.0,Texas,Comal,5.6329967217,9.8,46.145549082,70322.0,,7.5,4.3817593699
48093.0,Texas,Comanche,5.4648373791,10.7,71.461285244,35434.0,3.3,6.8,4.7815261562
48095.0,Texas,Concho,10.210310755,9.4,100.0,39035.0,,7.0,4.6526233766
48097.0,Texas,Cooke,2.7396787111,10.6,59.03426386,53565.0,2.3,7.4,4.6364033809
48099.0,Texas,Coryell,11.400569862,8.3,19.423515679,50161.0,4.8,5.5,3.633942622
48101.0,Texas,Cottle,4.4895471602,12.7,100.0,32292.0,,6.9,3.5377845385
48103.0,Texas,Crane,2.9223614721,9.9,10.697142857,58901.0,,8.1,4.3921968398
48105.0,Texas,Crockett,3.9708749825,10.6,22.748050551,50243.0,,7.8,4.4205021884
48107.0,Texas,Crosby,1.8773357559,10.7,100.0,35443.0,,7.2,4.2964852933
48109.0,Texas,Culberson,3.6096532673,10.7,100.0,32945.0,,7.8,6.3775894539
48111.0,Texas,Dallam,15.526898342,9.1,23.541697747,42378.0,,6.4,3.1936059788
48113.0,Texas,Dallas,7.9889866447,9.3,0.6883041916,47902.0,3.3,5.9,4.6661137987
48115.0,Texas,Dawson,10.762964599,10.0,16.294368539,38333.0,,6.7,5.5201240477
48117.0,Texas,Deaf Smith,11.348893689,9.5,17.711129465,37991.0,,7.1,4.3718193384
48119.0,Texas,Delta,2.6527961034,12.1,100.0,37985.0,,6.9,4.6418596826
48121.0,Texas,Denton,4.4311084811,8.3,6.9058305439,75099.0,2.5,7.2,4.0781755058
48123.0,Texas,DeWitt,8.0360531526,11.3,49.624322038,45937.0,,7.1,5.0302503087
48125.0,Texas,Dickens,6.3041132863,11.1,100.0,35491.0,,6.5,5.2356020942
48127.0,Texas,Dimmit,14.20569285,10.9,39.475790316,35801.0,,6.7,5.8712181847
48129.0,Texas,Donley,5.1871529329,11.8,100.0,34861.0,,6.9,4.1609895833
48131.0,Texas,Duval,18.343639511,10.0,67.042946868,35118.0,,6.5,4.8050027387
48133.0,Texas,Eastland,10.684499181,12.5,60.345477049,39959.0,,6.1,4.3042010259
48135.0,Texas,Ector,8.3902851801,10.0,9.4552614308,53752.0,3.6,7.3,4.5163121888
48137.0,Texas,Edwards,10.081440669,11.8,100.0,35339.0,2.5,7.3,5.1217212091
48139.0,Texas,Ellis,6.5138246151,10.3,31.975135352,59257.0,2.9,7.1,3.9192322927
48141.0,Texas,El Paso,12.033316982,9.0,2.1743664811,39748.0,3.2,6.3,4.8512909188
48143.0,Texas,Erath,14.827004408,9.4,46.320929005,40346.0,4.2,5.5,5.7925033467
48145.0,Texas,Falls,17.627334819,12.4,67.356990932,34376.0,4.5,4.7,4.7196324368
48147.0,Texas,Fannin,13.82651512,10.9,70.529264337,42392.0,,5.6,4.6241123129
48149.0,Texas,Fayette,9.3184254108,11.6,67.137737232,50938.0,,6.8,4.2760954404
48151.0,Texas,Fisher,5.7883924784,12.3,100.0,40691.0,,7.3,3.954920669
48153.0,Texas,Floyd,1.3598849065,11.9,53.319888303,36534.0,,7.4,5.8837823203
48155.0,Texas,Foard,53.001464173,12.6,100.0,33484.0,,1.8,4.6205322743
48157.0,Texas,Fort Bend,7.7883831716,8.0,5.5357676703,87901.0,2.7,7.1,4.0768441545
48159.0,Texas,Franklin,1.7300322059,10.9,69.12776992,41497.0,,7.5,4.5014584466
48161.0,Texas,Freestone,7.2013078997,11.5,66.476584578,44408.0,3.5,6.6,4.735025595
48163.0,Texas,Frio,6.2872594393,9.1,22.181564733,35405.0,,7.4,4.5795196559
48165.0,Texas,Gaines,4.0170095212,9.4,63.043478261,49661.0,,7.7,4.7876794258
48167.0,Texas,Galveston,8.9842320328,10.7,6.1498271595,60210.0,3.2,6.4,5.0771836735
48169.0,Texas,Garza,1.8349140826,9.0,22.334004024,47134.0,,7.7,4.7846358792
48171.0,Texas,Gillespie,3.6346168552,12.1,53.653822925,50443.0,2.3,7.8,4.2645745631
48173.0,Texas,Glasscock,26.412531267,10.1,100.0,65789.0,,5.8,3.9662709566
48175.0,Texas,Goliad,7.8885109898,12.1,100.0,48458.0,,7.2,4.7198143852
48177.0,Texas,Gonzales,14.044695242,11.8,65.279951532,37051.0,5.3,6.2,4.749898167
48179.0,Texas,Gray,7.4535960839,11.6,19.387619259,48623.0,,7.0,4.2839413124
48181.0,Texas,Grayson,10.680173534,10.4,43.150475277,44596.0,4.6,6.1,4.4794636206
48183.0,Texas,Gregg,9.0264278452,11.6,13.36235932,46501.0,2.8,6.0,4.7849508337
48185.0,Texas,Grimes,16.40074318,11.5,68.903172455,44486.0,,5.7,4.838214627
48187.0,Texas,Guadalupe,9.3525044381,9.1,26.16225586,59288.0,3.0,7.3,3.7593329412
48189.0,Texas,Hale,14.207210875,10.4,23.099826317,39209.0,3.3,6.1,4.3067511956
48191.0,Texas,Hall,14.48396832,12.2,100.0,30380.0,,5.2,4.9351036741
48193.0,Texas,Hamilton,7.7951382796,12.9,64.377128097,39448.0,,7.0,4.6740561136
48195.0,Texas,Hansford,12.833272975,10.5,40.334936754,52207.0,,7.0,3.5524701324
48197.0,Texas,Hardeman,13.206297824,11.8,100.0,36726.0,,5.8,5.1396359885
48199.0,Texas,Hardin,8.0051522033,11.4,51.547542784,52037.0,3.7,6.6,4.6930628577
48201.0,Texas,Harris,7.1483132519,8.2,1.2132803285,52533.0,3.3,6.3,5.0160970331
48203.0,Texas,Harrison,6.6205854454,11.1,56.054303607,43777.0,4.8,6.2,5.1257984194
48205.0,Texas,Hartley,6.525035769,10.2,57.258330584,64558.0,,7.4,4.1852520692
48207.0,Texas,Haskell,8.7094750721,11.7,47.61824038,34473.0,,6.6,4.5587246307
48209.0,Texas,Hays,6.5753462008,7.5,31.712145226,59260.0,3.0,7.1,5.3855737403
48211.0,Texas,Hemphill,2.3434462147,9.7,26.95035461,69124.0,,7.9,4.1594824286
48213.0,Texas,Henderson,11.015637006,10.1,60.110528192,39069.0,4.1,6.0,4.3856124433
48215.0,Texas,Hidalgo,26.551265281,10.6,5.1386929524,34607.0,3.5,4.5,5.6358720487
48217.0,Texas,Hill,1.0903965302,10.1,76.266066289,40253.0,,7.2,4.4653652044
48219.0,Texas,Hockley,11.76595632,8.9,39.847394811,50047.0,4.7,6.8,4.4192025184
48221.0,Texas,Hood,10.04104273,10.9,32.845531632,59053.0,,6.9,4.0266257622
48223.0,Texas,Hopkins,6.1507719619,10.5,59.62572168,41863.0,,6.6,4.2238456739
48225.0,Texas,Houston,12.46089586,12.8,73.487274566,34777.0,4.2,5.0,5.4701439362
48227.0,Texas,Howard,22.492445919,11.2,20.064549297,46636.0,,5.3,4.5253184381
48229.0,Texas,Hudspeth,72.274456073,11.0,100.0,31354.0,,0.0,4.1036188493
48231.0,Texas,Hunt,5.7372449527,10.5,56.631332072,44361.0,3.5,6.4,5.3620720137
48233.0,Texas,Hutchinson,11.892262309,10.4,22.564334086,50060.0,,6.6,4.6131013306
48235.0,Texas,Irion,28.085419981,11.3,100.0,58826.0,,5.5,3.9630532393
48237.0,Texas,Jack,14.087164027,10.2,53.217602831,50168.0,,6.1,3.9027693306
48239.0,Texas,Jackson,6.233484159,11.3,61.818827709,48338.0,,7.3,4.2340780862
48241.0,Texas,Jasper,8.7133086967,12.6,78.185382246,39414.0,2.7,5.8,5.0921544961
48243.0,Texas,Jeff Davis,10.946203233,12.8,100.0,44234.0,,7.4,3.5075757576
48245.0,Texas,Jefferson,10.591467641,13.2,8.4020089348,42099.0,3.4,4.9,5.5331857046
48247.0,Texas,Jim Hogg,0.8121137521,10.4,17.396226415,35854.0,,8.9,6.2153789279
48249.0,Texas,Jim Wells,9.9051983426,9.4,40.085214751,41249.0,,7.4,5.825606653
48251.0,Texas,Johnson,6.6487815809,12.2,37.874170167,55960.0,4.1,7.1,3.7696171204
48253.0,Texas,Jones,7.9617835733,9.7,85.14998515,40621.0,,6.6,4.8187670817
48255.0,Texas,Karnes,10.39001415,9.4,38.390447922,43413.0,,6.3,6.4979318214
48257.0,Texas,Kaufman,4.2107239737,10.1,48.817610063,61004.0,5.3,7.2,4.1707922713
48259.0,Texas,Kendall,1.8706443442,10.4,58.159233762,75860.0,,8.0,4.7094907033
48261.0,Texas,Kenedy,33.135020613,10.3,100.0,38088.0,,3.9,3.3737022478
48263.0,Texas,Kent,29.082046009,12.7,100.0,41038.0,,4.8,3.788635229
48265.0,Texas,Kerr,12.376572915,12.5,41.102267003,42456.0,3.7,6.5,4.5010241295
48267.0,Texas,Kimble,5.1659696108,12.0,44.302148904,38019.0,,7.3,5.3900592495
48269.0,Texas,King,5.4794520999,10.6,100.0,56680.0,,7.1,3.1828064516
48271.0,Texas,Kinney,2.257027425,11.6,20.455808783,41271.0,,7.4,5.0154405086
48273.0,Texas,Kleberg,17.089726753,8.7,18.870278532,39261.0,,5.8,5.6716388616
48275.0,Texas,Knox,6.0627675582,11.5,100.0,34419.0,,6.6,4.8608214514
48277.0,Texas,Lamar,12.138659291,12.9,47.082923302,37593.0,3.7,5.2,4.9544182084
48279.0,Texas,Lamb,1.9634810717,9.9,57.687629677,36717.0,,7.4,4.4194650301
48281.0,Texas,Lampasas,8.2730168535,10.7,68.267520455,48746.0,,6.6,4.3931376049
48283.0,Texas,La Salle,28.476051926,9.0,46.354923032,35491.0,,5.3,5.1451920025
48285.0,Texas,Lavaca,4.8338300386,12.2,81.316513523,43827.0,,7.5,4.2009961365
48287.0,Texas,Lee,2.5859143156,11.7,69.720683843,52088.0,,7.5,4.6404521175
48289.0,Texas,Leon,7.8100093525,13.3,100.0,43617.0,3.6,6.7,4.8173688917
48291.0,Texas,Liberty,6.2018087192,10.6,63.227264915,46176.0,6.0,6.5,4.8276282323
48293.0,Texas,Limestone,8.9023671339,12.2,53.617858365,36537.0,,6.2,4.5287394958
48295.0,Texas,Lipscomb,31.226557078,10.4,100.0,56484.0,,5.0,3.9185967815
48297.0,Texas,Live Oak,2.6876069448,11.8,100.0,49726.0,,7.9,4.497829233
48299.0,Texas,Llano,12.680718921,13.6,45.179006269,45669.0,,6.3,5.4609139284
48301.0,Texas,Loving,0.0,10.9,100.0,44407.0,,7.4,5.4350750686
48303.0,Texas,Lubbock,9.6995092245,8.8,11.335540166,46223.0,3.6,6.2,4.9855112233
48305.0,Texas,Lynn,15.356214608,11.1,56.720202874,37678.0,,6.2,4.4891359272
48307.0,Texas,McCulloch,5.0577178685,11.3,35.325365206,38408.0,,7.2,4.5071307579
48309.0,Texas,McLennan,12.5016497,10.0,23.351893949,41066.0,4.9,5.5,5.139619754
48311.0,Texas,McMullen,28.405861179,13.2,100.0,56686.0,,5.5,4.6358564801
48313.0,Texas,Madison,4.4712324616,10.2,67.403395785,37460.0,,6.4,4.5462325797
48315.0,Texas,Marion,4.9383413671,13.6,100.0,36090.0,,5.9,6.2409191339
48317.0,Texas,Martin,9.4573199935,10.0,100.0,50004.0,,7.2,3.8567111111
48319.0,Texas,Mason,4.1641454075,12.2,100.0,42087.0,,7.7,6.1449400645
48321.0,Texas,Matagorda,15.696750309,11.3,36.417633916,42036.0,4.1,5.5,5.9847661786
48323.0,Texas,Maverick,23.197925843,9.1,9.2557779498,32073.0,3.6,4.9,5.3378553464
48325.0,Texas,Medina,7.5635981239,10.1,61.555014563,53714.0,1.8,7.3,4.6293840191
48327.0,Texas,Menard,4.3628409962,12.4,100.0,31390.0,,7.1,5.4060929405
48329.0,Texas,Midland,9.9659531863,8.6,12.291776258,71151.0,3.0,7.3,4.3294382655
48331.0,Texas,Milam,8.3242661627,11.8,56.182089914,40120.0,,6.2,4.8596288374
48333.0,Texas,Mills,9.7469136546,12.7,100.0,40318.0,,6.8,4.8513755119
48335.0,Texas,Mitchell,4.7280688694,9.5,36.74359247,47677.0,,7.3,3.6061908856
48337.0,Texas,Montague,7.5361370985,10.6,58.943151275,41516.0,,6.9,4.8824960398
48339.0,Texas,Montgomery,6.018490815,8.9,22.725597153,69317.0,3.8,7.2,4.6617584895
48341.0,Texas,Moore,18.380164686,9.5,16.814280497,46991.0,,6.4,3.3140173465
48343.0,Texas,Morris,1.8404622969,12.3,78.421215401,36366.0,,6.3,4.865055196
48345.0,Texas,Motley,8.2143427986,13.2,100.0,37159.0,,6.3,3.9325596542
48347.0,Texas,Nacogdoches,14.634784473,10.3,46.460231852,36775.0,5.2,4.9,5.7545606512
48349.0,Texas,Navarro,9.9684221229,11.7,52.657379281,38423.0,,5.9,4.5957410945
48351.0,Texas,Newton,9.9815231848,12.9,100.0,38544.0,,5.4,4.9974617718
48353.0,Texas,Nolan,6.34556939,11.1,32.656414301,35846.0,,6.8,4.4230375324
48355.0,Texas,Nueces,11.969836785,9.8,6.447241956,48324.0,3.2,6.5,4.8116521563
48357.0,Texas,Ochiltree,2.1638576154,8.7,13.90981121,60650.0,,7.9,4.2628283653
48359.0,Texas,Oldham,40.166460116,10.6,100.0,52431.0,,3.3,5.6530424923
48361.0,Texas,Orange,8.204306462,10.6,35.171132862,51340.0,5.4,6.1,4.7141728785
48363.0,Texas,Palo Pinto,11.802052683,12.3,50.215218242,39660.0,,6.2,4.8471724138
48365.0,Texas,Panola,8.114235331,11.6,72.718103883,49792.0,,6.6,4.8764461361
48367.0,Texas,Parker,4.9874571215,11.3,56.084565584,61199.0,3.3,7.4,4.5002541388
48369.0,Texas,Parmer,6.3524633885,9.2,60.015580874,41784.0,,7.5,3.8367437722
48371.0,Texas,Pecos,10.319133564,10.0,39.77558522,43766.0,4.0,7.2,5.9679753935
48373.0,Texas,Polk,13.138116305,12.2,77.638561645,39833.0,4.6,5.6,4.3212475634
48375.0,Texas,Potter,16.13121602,9.8,8.9962254177,37366.0,3.9,5.4,4.6865542049
48377.0,Texas,Presidio,7.7219821116,9.9,40.470708621,32766.0,,6.6,5.2856671343
48379.0,Texas,Rains,0.0,11.6,93.228880337,42183.0,,7.8,4.2871230003
48381.0,Texas,Randall,4.7534697529,9.2,14.375647132,60439.0,2.9,7.5,4.2784623947
48383.0,Texas,Reagan,2.1352288844,9.9,13.305613306,61724.0,,8.8,3.1910349963
48385.0,Texas,Real,52.408341669,12.3,100.0,34556.0,,1.9,3.9178882571
48387.0,Texas,Red River,17.812888433,13.4,75.730948678,31409.0,,4.6,4.5463232802
48389.0,Texas,Reeves,13.070184176,8.9,14.496118407,37053.0,,6.4,5.7847627277
48391.0,Texas,Refugio,7.8897175874,11.5,60.679940404,45214.0,,7.3,4.3658831495
48393.0,Texas,Roberts,25.045231818,11.1,100.0,70127.0,,5.7,4.6502624413
48395.0,Texas,Robertson,7.6145814332,12.1,73.853928528,40631.0,,6.0,5.3255187112
48397.0,Texas,Rockwall,3.4339864881,8.8,16.035845131,92466.0,,7.9,3.4915181753
48399.0,Texas,Runnels,12.036245196,10.9,40.758023045,36769.0,,6.2,4.666230292
48401.0,Texas,Rusk,8.6613330418,11.7,65.872867054,44349.0,4.3,6.4,4.6597817217
48403.0,Texas,Sabine,12.571436949,14.0,100.0,37576.0,,4.8,4.338447595
48405.0,Texas,San Augustine,15.125791018,14.1,100.0,32140.0,,4.4,4.4660578387
48407.0,Texas,San Jacinto,0.7629835871,12.4,100.0,42320.0,,7.2,5.1572245992
48409.0,Texas,San Patricio,7.12003409,10.9,19.650021604,46781.0,3.1,7.1,4.7248335292
48411.0,Texas,San Saba,11.826441417,10.9,49.355733159,36030.0,,6.3,4.2476844752
48413.0,Texas,Schleicher,1.4097677726,10.0,100.0,50402.0,,8.0,9.6491752842
48415.0,Texas,Scurry,13.361068461,9.2,31.700254122,53219.0,,6.6,4.9735309147
48417.0,Texas,Shackelford,4.71095936,11.0,100.0,51116.0,,7.6,4.9032374101
48419.0,Texas,Shelby,5.7660703847,12.0,79.432568375,36565.0,3.9,6.2,4.8049076774
48421.0,Texas,Sherman,4.6375640962,10.2,100.0,48054.0,,7.7,3.5213499841
48423.0,Texas,Smith,6.841836357,10.7,31.60780873,47711.0,3.4,6.3,4.6756928802
48425.0,Texas,Somervell,0.0,10.3,100.0,56282.0,,7.9,5.2125946285
48427.0,Texas,Starr,33.418300576,9.3,23.705878494,25408.0,4.6,3.4,4.7612605181
48429.0,Texas,Stephens,13.35998366,11.2,39.366562825,43779.0,,6.3,4.9157975824
48431.0,Texas,Sterling,38.260869622,10.5,100.0,57266.0,,4.2,4.2896116455
48433.0,Texas,Stonewall,4.1108371979,12.8,100.0,42158.0,,7.4,5.441185726
48435.0,Texas,Sutton,2.9993847203,10.8,18.798449612,59098.0,,8.7,4.164134596
48437.0,Texas,Swisher,10.833354073,10.8,37.573211103,35601.0,,6.5,5.0
